Date,Year,Month,MAXT,MINT,PRECIP,Ta,Fm,RAINm,SNOWm,PACKm-1,MELTm,PACKm,Wm,Days,Daylength,Ea,SLOPE,ASPECT,LAT,Af,SlopRad,AfRad,LatRad,HL,PETm,SOILmax,SOILm-1,SOILm,deltSOIL,deltSOIL+Wm,AET,PETm,Wm,CWD
1957_1,1957,1,9.1,2.5,73,5.8,0.966666663,70.56666638,2.433333616,0,2.352222486,0.08111113,72.91888887,31,8.575994,0.875450435,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,12.2171254,56,0,56,0,72.91888887,12.2171254,12.2171254,72.91888887,0
1957_2,1957,2,9.6,2.7,100.5,6.15,1,100.5,0,0.08111113,0.08111113,0,100.5811111,28,10.021738,0.894230217,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,13.949048,56,56,56,263.0522859,363.633397,13.949048,13.949048,100.5811111,0
1957_3,1957,3,12.9,5.5,61.3,9.2,1,61.3,0,0,0,0,61.3,31,11.819653,1.073516184,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,32.35694728,56,56,56,93.8963879,155.1963879,32.35694728,32.35694728,61.3,0
1957_4,1957,4,14.2,4.4,5.5,9.3,1,5.5,0,0,0,0,5.5,30,13.758759,1.079894989,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,37.05236936,56,56,24.44763064,31.87801297,37.37801297,37.05236936,37.05236936,5.5,0
1957_5,1957,5,16.1,5.5,43.7,10.8,1,43.7,0,0,0,0,43.7,31,15.514859,1.179663236,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,54.48077073,56,24.44763064,13.6668599,20.16643405,63.86643405,54.48077073,54.48077073,43.7,0
1957_6,1957,6,22.2,8.8,26.4,15.5,1,26.4,0,0,0,0,26.4,30,16.439262,1.546757065,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,103.414953,56,13.6668599,0,3.45460077,29.85460077,29.85460077,103.414953,26.4,73.56035225
1957_7,1957,7,21.6,12.9,77.2,17.25,1,77.2,0,0,0,0,77.2,31,15.868332,1.707105206,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,125.9344727,56,0,0,0,77.2,77.2,125.9344727,77.2,48.73447266
1957_8,1957,8,20.6,11.7,73.4,16.15,1,73.4,0,0,0,0,73.4,31,14.198074,1.604700252,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,99.54218561,56,0,0,0,73.4,73.4,99.54218561,73.4,26.14218561
1957_9,1957,9,17.8,9.6,76.6,13.7,1,76.6,0,0,0,0,76.6,30,12.243238,1.395772936,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,61.81503786,56,0,14.78496214,0,76.6,61.81503786,61.81503786,76.6,0
1957_10,1957,10,15.9,6.6,59.1,11.25,1,59.1,0,0,0,0,59.1,31,10.329918,1.211133663,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,38.73180396,56,14.78496214,35.15315818,21.27065406,80.37065406,38.73180396,38.73180396,59.1,0
1957_11,1957,11,9.7,3.1,65.2,6.4,1,65.2,0,0,0,0,65.2,30,8.730765,0.907860958,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,13.74369632,56,35.15315818,56,88.10920654,153.3092065,13.74369632,13.74369632,65.2,0
1957_12,1957,12,8.6,0.5,74.1,4.55,0.75833333,56.19249978,17.90750022,0,13.57985428,4.327645942,69.77235406,31,7.996774,0.811187562,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,8.318057995,56,56,56,167.7961475,237.5685015,8.318057995,8.318057995,69.77235406,0
1958_1,1958,1,7.8,0.5,113.4,4.15,0.691666664,78.43499969,34.96500031,4.327645942,27.17741355,12.1152327,105.6124132,31,8.575994,0.791521945,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.950521923,56,56,56,320.3179306,425.9303438,7.950521923,7.950521923,105.6124132,0
1958_2,1958,2,9.8,2.7,68.2,6.25,1,68.2,0,12.1152327,12.1152327,0,80.3152327,29,10.021738,0.899660704,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.7660204,56,56,56,180.5257341,260.8409668,14.7660204,14.7660204,80.3152327,0
1958_3,1958,3,8.4,0.5,46.4,4.45,0.741666664,34.4133332,11.9866668,0,8.890111178,3.096555627,43.30344437,31,11.819653,0.806231164,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,11.95515179,56,56,56,98.0171663,141.3206107,11.95515179,11.95515179,43.30344437,0
1958_4,1958,4,12.2,2.2,20.1,7.2,1,20.1,0,3.096555627,3.096555627,0,23.19655563,30,13.758759,0.95271852,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,25.49693086,56,56,53.69962476,53.74623196,76.94278759,25.49693086,25.49693086,23.19655563,0
1958_5,1958,5,15.8,7,56.3,11.4,1,56.3,0,0,0,0,56.3,31,15.514859,1.221786673,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,59.43543479,56,53.69962476,50.56418997,50.77560927,107.0756093,59.43543479,59.43543479,56.3,0
1958_6,1958,6,18.1,9.9,100.2,14,1,100.2,0,0,0,0,100.2,30,16.439262,1.419999392,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,86.20000467,56,50.56418997,56,64.92569968,165.1256997,86.20000467,86.20000467,100.2,0
1958_7,1958,7,20.5,11.7,41.3,16.1,1,41.3,0,0,0,0,41.3,31,15.868332,1.600176425,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,110.6143161,56,56,0,16.24192798,57.54192798,57.54192798,110.6143161,41.3,53.07238815
1958_8,1958,8,19.7,12.3,89.4,16,1,89.4,0,0,0,0,89.4,31,14.198074,1.591162336,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,97.83636711,56,0,0,0,89.4,89.4,97.83636711,89.4,8.43636711
1958_9,1958,9,19.5,11.2,123.8,15.35,1,123.8,0,0,0,0,123.8,30,12.243238,1.533649392,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,75.66649217,56,0,48.13350783,0,123.8,75.66649217,75.66649217,123.8,0
1958_10,1958,10,15.3,8.4,89.3,11.85,1,89.3,0,0,0,0,89.3,31,10.329918,1.254241862,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,42.16071657,56,48.13350783,56,111.6927146,200.9927146,42.16071657,42.16071657,89.3,0
1958_11,1958,11,10.3,3.5,69.1,6.9,1,69.1,0,0,0,0,69.1,30,8.730765,0.93567312,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,15.24410094,56,56,56,146.5056763,215.6056763,15.24410094,15.24410094,69.1,0
1958_12,1958,12,9,2.4,110.5,5.7,0.949999996,104.9749996,5.52500042,0,5.248750378,0.276250042,110.22375,31,7.996774,0.870149074,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,11.13176374,56,56,56,328.6033646,438.8271145,11.13176374,11.13176374,110.22375,0
1959_1,1959,1,6.9,-1,93.7,2.95,0.491666665,46.06916648,47.63083352,0.276250042,23.55431599,24.35276757,69.62348247,31,8.575994,0.735026049,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,5.270984897,56,56,56,176.7088447,246.3323272,5.270984897,5.270984897,69.62348247,0
1959_2,1959,2,7.4,0.9,7.3,4.15,0.691666664,5.049166646,2.250833354,24.35276757,18.4008239,8.202777025,23.44999055,28,10.021738,0.791521945,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,8.391711663,56,56,56,73.27720131,96.72719186,8.391711663,8.391711663,23.44999055,0
1959_3,1959,3,11.5,3.7,93.2,7.6,1,93.2,0,8.202777025,8.202777025,0,101.402777,31,11.819653,0.975871168,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,24.43677612,56,56,56,221.3498683,322.7526453,24.43677612,24.43677612,101.402777,0
1959_4,1959,4,13.7,5.7,63.5,9.7,1,63.5,0,0,0,0,63.5,30,13.758759,1.105745183,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,39.51518528,56,56,56,85.94022131,149.4402213,39.51518528,39.51518528,63.5,0
1959_5,1959,5,18.6,6.9,16.5,12.75,1,16.5,0,0,0,0,16.5,31,15.514859,1.321434376,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,71.55607479,56,56,0.943925207,20.95144249,37.45144249,37.45144249,71.55607479,16.5,34.1046323
1959_6,1959,6,20.8,9.5,36.3,15.15,1,36.3,0,0,0,0,36.3,30,16.439262,1.516324235,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,99.21124214,56,0.943925207,0,0.30693374,36.60693374,36.60693374,99.21124214,36.3,62.6043084
1959_7,1959,7,23.2,11,72.7,17.1,1,72.7,0,0,0,0,72.7,31,15.868332,1.692811811,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,123.8580677,56,0,0,0,72.7,72.7,123.8580677,72.7,51.1580677
1959_8,1959,8,22.9,11.3,56.2,17.1,1,56.2,0,0,0,0,56.2,31,14.198074,1.692811811,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,110.8211002,56,0,0,0,56.2,56.2,110.8211002,56.2,54.6211002
1959_9,1959,9,22.7,7.8,12.6,15.25,1,12.6,0,0,0,0,12.6,30,12.243238,1.524965213,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,74.7737907,56,0,0,0,12.6,12.6,74.7737907,12.6,62.1737907
1959_10,1959,10,17.7,7.4,92.8,12.55,1,92.8,0,0,0,0,92.8,31,10.329918,1.306235328,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,46.38832293,56,0,46.41167707,0,92.8,46.38832293,46.38832293,92.8,0
1959_11,1959,11,11.7,3.4,110.2,7.55,1,110.2,0,0,0,0,110.2,30,8.730765,0.972950234,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,17.3045318,56,46.41167707,56,243.8123165,354.0123165,17.3045318,17.3045318,110.2,0
1959_12,1959,12,10.2,3.4,200.1,6.8,1,200.1,0,0,0,0,200.1,31,7.996774,0.930051365,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.13846966,56,56,56,1550.128801,1750.228801,14.13846966,14.13846966,200.1,0
1960_1,1960,1,7.5,1.7,97.3,4.6,0.766666664,74.59666637,22.70333363,0,17.40588905,5.297444584,92.00255542,31,8.575994,0.813675829,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,9.044613471,56,56,56,246.3475913,338.3501467,9.044613471,9.044613471,92.00255542,0
1960_2,1960,2,8,1,74.6,4.5,0.749999997,55.94999978,18.65000022,5.297444584,17.96058353,5.986861274,73.91058331,28,10.021738,0.808706012,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,9.285283527,56,56,56,177.5717764,251.4823597,9.285283527,9.285283527,73.91058331,0
1960_3,1960,3,10.2,4.1,46.2,7.15,1,46.2,0,5.986861274,5.986861274,0,52.18686127,31,11.819653,0.949858756,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,22.41295907,56,56,56,95.29987659,147.4867379,22.41295907,22.41295907,52.18686127,0
1960_4,1960,4,14,4.5,47,9.25,1,47,0,0,0,0,47,30,13.758759,1.076701427,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,36.75067986,56,56,56,67.24719212,114.2471921,36.75067986,36.75067986,47,0
1960_5,1960,5,17.4,7.7,53.2,12.55,1,53.2,0,0,0,0,53.2,31,15.514859,1.306235328,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,69.67221711,56,56,39.52778289,41.72935995,94.92935995,69.67221711,69.67221711,53.2,0
1960_6,1960,6,21,10.6,66.9,15.8,1,66.9,0,0,0,0,66.9,30,16.439262,1.573267755,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,107.1120566,56,39.52778289,0,19.27735998,86.17735998,86.17735998,107.1120566,66.9,20.93469666
1960_7,1960,7,19.9,11.3,105.6,15.6,1,105.6,0,0,0,0,105.6,31,15.868332,1.555550053,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,104.3703568,56,0,1.22964323,0,105.6,104.3703568,104.3703568,105.6,0
1960_8,1960,8,19.6,11,118.6,15.3,1,118.6,0,0,0,0,118.6,31,14.198074,1.529301891,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,90.13689805,56,1.22964323,29.69274518,2.044173902,120.6441739,90.13689805,90.13689805,118.6,0
1960_9,1960,9,17.7,9.7,149.1,13.7,1,149.1,0,0,0,0,149.1,30,12.243238,1.395772936,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,61.81503786,56,29.69274518,56,141.1132535,290.2132535,61.81503786,61.81503786,149.1,0
1960_10,1960,10,14.4,7.4,258.9,10.9,1,258.9,0,0,0,0,258.9,31,10.329918,1.186593789,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,36.81172868,56,56,56,2954.88106,3213.78106,36.81172868,36.81172868,258.9,0
1960_11,1960,11,11.9,4,154.4,7.95,1,154.4,0,0,0,0,154.4,30,8.730765,0.996534964,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,18.63647801,56,56,56,632.5126989,786.9126989,18.63647801,18.63647801,154.4,0
1960_12,1960,12,7.6,1,80.6,4.3,0.716666664,57.7633331,22.8366669,0,16.36627788,6.47038902,74.12961098,31,7.996774,0.798846675,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.748401052,56,56,56,183.2278462,257.3574572,7.748401052,7.748401052,74.12961098,0
1961_1,1961,1,7.9,1.3,143.8,4.6,0.766666664,110.2466662,33.55333377,6.47038902,30.68485402,9.338868775,140.9315202,31,8.575994,0.813675829,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,9.044613471,56,56,56,590.2080052,731.1395255,9.044613471,9.044613471,140.9315202,0
1961_2,1961,2,10.3,5.2,75.9,7.75,1,75.9,0,9.338868775,9.338868775,0,85.23886877,28,10.021738,0.984680384,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,19.2458734,56,56,56,181.9620296,267.2008984,19.2458734,19.2458734,85.23886877,0
1961_3,1961,3,13.3,1.7,0.5,7.5,1,0.5,0,0,0,0,0.5,31,11.819653,0.970037008,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,23.97960546,56,56,32.52039454,36.82117259,37.32117259,23.97960546,23.97960546,0.5,0
1961_4,1961,4,14.1,7,117.9,10.55,1,117.9,0,0,0,0,117.9,30,13.758759,1.162492434,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,45.04819183,56,32.52039454,56,119.4374213,237.3374213,45.04819183,45.04819183,117.9,0
1961_5,1961,5,16.4,5.3,25.4,10.85,1,25.4,0,0,0,0,25.4,31,15.514859,1.183124047,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,54.88390902,56,56,26.51609098,33.07750074,58.47750074,54.88390902,54.88390902,25.4,0
1961_6,1961,6,20.1,8.5,20.8,14.3,1,20.8,0,0,0,0,20.8,30,16.439262,1.444594467,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,89.47873264,56,26.51609098,0,7.778362305,28.5783623,28.5783623,89.47873264,20.8,60.90037034
1961_7,1961,7,21.3,10.1,27.8,15.7,1,27.8,0,0,0,0,27.8,31,15.868332,1.564386887,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,105.5995575,56,0,0,0,27.8,27.8,105.5995575,27.8,77.79955749
1961_8,1961,8,21,11.2,18.3,16.1,1,18.3,0,0,0,0,18.3,31,14.198074,1.600176425,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,98.97135035,56,0,0,0,18.3,18.3,98.97135035,18.3,80.67135035
1961_9,1961,9,20.1,10.6,64.2,15.35,1,64.2,0,0,0,0,64.2,30,12.243238,1.533649392,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,75.66649217,56,0,0,0,64.2,64.2,75.66649217,64.2,11.46649217
1961_10,1961,10,15.8,7.3,112.8,11.55,1,112.8,0,0,0,0,112.8,31,10.329918,1.232522014,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,40.42426783,56,0,56,0,112.8,40.42426783,40.42426783,112.8,0
1961_11,1961,11,10,3.5,62.3,6.75,1,62.3,0,0,0,0,62.3,30,8.730765,0.92725167,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.78640247,56,56,56,130.8182283,193.1182283,14.78640247,14.78640247,62.3,0
1961_12,1961,12,7.4,0.2,84.8,3.8,0.633333331,53.70666645,31.09333355,0,19.6924445,11.40088905,73.39911095,31,7.996774,0.774660973,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,6.652094548,56,56,56,184.4286556,257.8277665,6.652094548,6.652094548,73.39911095,0
1962_1,1962,1,8.3,1.8,121.6,5.05,0.841666663,102.3466663,19.25333374,11.40088905,25.80063741,4.853585378,128.1473037,31,8.575994,0.836375097,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,10.18991491,56,56,56,460.2333451,588.3806488,10.18991491,10.18991491,128.1473037,0
1962_2,1962,2,8.2,1.2,9.3,4.7,0.78333333,7.284999971,2.015000029,4.853585378,5.380391881,1.488193526,12.66539185,29,10.021738,0.818672578,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,10.16079051,56,56,56,58.56145494,71.22684679,10.16079051,10.16079051,12.66539185,0
1962_3,1962,3,7.6,-1.6,34.4,3,0.499999998,17.19999993,17.20000007,1.488193526,9.34409676,9.344096835,26.54409669,31,11.819653,0.737306936,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.409318424,56,56,56,78.81033632,105.354433,7.409318424,7.409318424,26.54409669,0
1962_4,1962,4,12.3,3.8,38.8,8.05,1,38.8,0,9.344096835,9.344096835,0,48.14409683,30,13.758759,1.002509268,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,29.90618563,56,56,56,77.55820421,125.702301,29.90618563,29.90618563,48.14409683,0
1962_5,1962,5,13.6,5.7,72.6,9.65,1,72.6,0,0,0,0,72.6,31,15.514859,1.102484402,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,45.67964765,56,56,56,90.56540242,163.1654024,45.67964765,45.67964765,72.6,0
1962_6,1962,6,18.8,7.8,7.3,13.3,1,7.3,0,0,0,0,7.3,30,16.439262,1.364036253,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,78.85479175,56,56,0,15.60494034,22.90494034,22.90494034,78.85479175,7.3,55.94985142
1962_7,1962,7,19.8,10.6,37.6,15.2,1,37.6,0,0,0,0,37.6,31,15.868332,1.520639335,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,99.54973598,56,0,0,0,37.6,37.6,99.54973598,37.6,61.94973598
1962_8,1962,8,19.8,10.6,82.6,15.2,1,82.6,0,0,0,0,82.6,31,14.198074,1.520639335,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,89.07139818,56,0,0,0,82.6,82.6,89.07139818,82.6,6.471398183
1962_9,1962,9,17.4,7.8,77.2,12.6,1,77.2,0,0,0,0,77.2,30,12.243238,1.31002061,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,53.56427291,56,0,23.63572709,0,77.2,53.56427291,53.56427291,77.2,0
1962_10,1962,10,15.6,5.7,38.3,10.65,1,38.3,0,0,0,0,38.3,31,10.329918,1.169334181,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,35.47546502,56,23.63572709,26.46026207,24.85844544,63.15844544,35.47546502,35.47546502,38.3,0
1962_11,1962,11,9.5,2.3,99.8,5.9,0.983333329,98.13666627,1.663333726,0,1.635611491,0.027722235,99.77227776,30,8.730765,0.88078026,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,12.31404889,56,26.46026207,56,126.1407252,225.9130029,12.31404889,12.31404889,99.77227776,0
1962_12,1962,12,6.1,-1.1,54.8,2.5,0.416666665,22.83333324,31.96666676,0.027722235,13.33099536,18.66339363,36.1643286,31,7.996774,0.714776833,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,4.05710157,56,56,56,99.35457633,135.5189049,4.05710157,4.05710157,36.1643286,0
1963_1,1963,1,0.4,-6.1,11.2,-2.85,0,0,11.2,18.66339363,0,29.86339363,0,31,8.575994,0.509139609,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,0,56,56,56,56,56,0,0,0,0
1963_2,1963,2,2.6,-2.7,41.2,-0.05,0,0,41.2,29.86339363,0,71.06339363,0,28,10.021738,0.609068171,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,0,56,56,56,56,56,0,0,0,0
1963_3,1963,3,9.3,2.1,105.1,5.7,0.949999996,99.8449996,5.255000399,71.06339363,72.50247404,3.815919992,172.3474736,31,11.819653,0.870149074,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,16.45333289,56,56,56,906.1235203,1078.470994,16.45333289,16.45333289,172.3474736,0
1963_4,1963,4,12.5,5.2,87.3,8.85,1,87.3,0,3.815919992,3.815919992,0,91.11591999,30,13.758759,1.051450843,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,34.38554067,56,56,56,154.2221628,245.3380828,34.38554067,34.38554067,91.11591999,0
1963_5,1963,5,15.2,5.7,32.5,10.45,1,32.5,0,0,0,0,32.5,31,15.514859,1.155685935,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,51.70742665,56,56,36.79257335,39.74014672,72.24014672,51.70742665,51.70742665,32.5,0
1963_6,1963,6,19,10.3,105.4,14.65,1,105.4,0,0,0,0,105.4,30,16.439262,1.473760979,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,93.40590153,56,36.79257335,48.78667182,45.58033363,150.9803336,93.40590153,93.40590153,105.4,0
1963_7,1963,7,19.6,10.5,41.2,15.05,1,41.2,0,0,0,0,41.2,31,15.868332,1.507726276,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,97.78115643,56,48.78667182,0,17.76232007,58.96232007,58.96232007,97.78115643,41.2,38.81883636
1963_8,1963,8,19.3,10.9,131.5,15.1,1,131.5,0,0,0,0,131.5,31,14.198074,1.51201989,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,88.01434757,56,0,43.48565243,0,131.5,88.01434757,88.01434757,131.5,0
1963_9,1963,9,17.8,9.2,90.3,13.5,1,90.3,0,0,0,0,90.3,30,12.243238,1.379824421,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,60.25861489,56,43.48565243,56,74.35748647,164.6574865,60.25861489,60.25861489,90.3,0
1963_10,1963,10,14.8,7.8,48.6,11.3,1,48.6,0,0,0,0,48.6,31,10.329918,1.214675551,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,39.01086277,56,56,56,66.45907097,115.059071,39.01086277,39.01086277,48.6,0
1963_11,1963,11,12.4,6,191.7,9.2,1,191.7,0,0,0,0,191.7,30,8.730765,1.073516184,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,23.12994894,56,56,56,1136.298324,1327.998324,23.12994894,23.12994894,191.7,0
1963_12,1963,12,5.8,-1.1,36.1,2.35,0.391666665,14.13916661,21.96083339,0,8.601326377,13.35950701,22.74049299,31,7.996774,0.708137469,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,3.780307306,56,56,56,78.56501001,101.305503,3.780307306,3.780307306,22.74049299,0
1964_1,1964,1,6.4,1.2,11.2,3.8,0.633333331,7.093333305,4.106666695,13.35950701,11.06190997,6.404263737,18.15524328,31,8.575994,0.774660973,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.133917119,56,56,56,68.18066951,86.33591279,7.133917119,7.133917119,18.15524328,0
1964_2,1964,2,7.9,1.9,28,4.9,0.816666663,22.86666658,5.133333425,6.404263737,9.422370978,2.115226184,32.28903755,28,10.021738,0.828747371,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,10.3463066,56,56,56,82.86279537,115.1518329,10.3463066,10.3463066,32.28903755,0
1964_3,1964,3,8.1,2.5,99.5,5.3,0.88333333,87.89166632,11.60833368,2.115226184,12.12247784,1.601082033,100.0141442,31,11.819653,0.849225677,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.95228081,56,56,56,255.778935,355.7930791,14.95228081,14.95228081,100.0141442,0
1964_4,1964,4,11.9,5.1,58.5,8.5,1,58.5,0,1.601082033,1.601082033,0,60.10108203,30,13.758759,1.029785893,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,32.38534611,56,56,56,91.86090644,151.9619885,32.38534611,32.38534611,60.10108203,0
1964_5,1964,5,17.1,8.8,109.9,12.95,1,109.9,0,0,0,0,109.9,31,15.514859,1.336788658,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,73.47163452,56,56,56,107.3246354,217.2246354,73.47163452,73.47163452,109.9,0
1964_6,1964,6,18,10.2,68.5,14.1,1,68.5,0,0,0,0,68.5,30,16.439262,1.428156558,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,87.28404985,56,56,37.21595015,40.04173276,108.5417328,87.28404985,87.28404985,68.5,0
1964_7,1964,7,21.6,11.6,13.9,16.6,1,13.9,0,0,0,0,13.9,31,15.868332,1.64592241,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,117.1076733,56,37.21595015,0,5.892870735,19.79287074,19.79287074,117.1076733,13.9,97.31480259
1964_8,1964,8,21.2,10.6,26,15.9,1,26,0,0,0,0,26,31,14.198074,1.582192842,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,96.71025532,56,0,0,0,26,26,96.71025532,26,70.71025532
1964_9,1964,9,20.2,9,22.9,14.6,1,22.9,0,0,0,0,22.9,30,12.243238,1.46956293,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,69.14170346,56,0,0,0,22.9,22.9,69.14170346,22.9,46.24170346
1964_10,1964,10,13.8,4.1,59.3,8.95,1,59.3,0,0,0,0,59.3,31,10.329918,1.057714095,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,27.1293316,56,0,32.1706684,0,59.3,27.1293316,27.1293316,59.3,0
